Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-08-04,NorahHead,8.5,17.2,0.0,,,W,24.0,SW,ENE,6.0,11.0,71.0,69.0,1034.0,1030.6,,,12.7,15.8,No,No
2017-03-09,Walpole,15.6,18.9,12.2,,,SSE,46.0,SE,SE,22.0,22.0,100.0,100.0,1017.9,1016.5,,,16.2,16.4,Yes,Yes
2013-09-09,Moree,10.5,29.1,0.0,5.2,11.0,NNE,33.0,NNE,N,26.0,19.0,38.0,23.0,1021.7,1016.3,1.0,1.0,21.2,28.3,No,No
2016-12-03,Albany,14.2,24.2,0.0,,,,,NNW,,9.0,,72.0,,1005.6,1003.4,7.0,,17.4,,No,No
2013-05-27,NorfolkIsland,16.1,20.0,4.8,2.6,8.7,S,43.0,S,S,24.0,20.0,58.0,65.0,1015.7,1015.0,3.0,3.0,18.1,18.9,Yes,No
2014-05-19,Launceston,13.5,18.4,3.6,,,N,44.0,NNW,NNW,20.0,24.0,89.0,84.0,,,8.0,8.0,16.0,16.9,Yes,Yes
2014-02-16,Tuggeranong,18.6,25.3,26.6,,,S,41.0,ESE,WSW,7.0,20.0,83.0,83.0,1000.2,1001.9,,,21.6,18.9,Yes,Yes
2009-12-17,Mildura,23.1,36.5,0.0,11.8,4.7,W,57.0,NW,WSW,19.0,37.0,22.0,46.0,1007.8,1010.8,3.0,8.0,32.8,27.6,No,Yes
2016-11-05,BadgerysCreek,13.9,25.3,0.0,,,WSW,59.0,WSW,W,31.0,31.0,19.0,20.0,1004.0,1006.4,,,23.5,24.4,No,No
2011-01-28,Watsonia,14.8,23.4,0.0,7.2,10.5,SSW,37.0,SSE,S,11.0,15.0,66.0,49.0,1022.4,1020.5,7.0,0.0,16.9,22.5,No,No
2014-01-16,Ballarat,20.8,38.0,4.6,,,N,39.0,N,N,19.0,22.0,28.0,18.0,1016.3,1014.5,,,32.0,35.7,Yes,No
2015-06-06,PearceRAAF,9.6,20.2,0.0,,4.7,SSW,26.0,SSW,SW,6.0,15.0,97.0,72.0,1022.8,1021.6,,8.0,13.8,19.5,No,Yes
2012-04-16,MelbourneAirport,11.6,19.7,0.0,5.6,4.7,SSE,31.0,ESE,S,9.0,20.0,89.0,59.0,1026.4,1025.0,8.0,5.0,15.5,19.1,No,No
2014-09-12,Katherine,18.3,37.1,0.0,8.0,,ESE,39.0,N,SE,7.0,20.0,50.0,22.0,1016.4,1010.8,2.0,4.0,27.5,36.4,No,No
2017-05-17,Sydney,9.8,20.2,0.0,3.4,9.5,W,28.0,W,E,17.0,17.0,72.0,52.0,1023.4,1021.3,1.0,2.0,12.7,19.6,No,No
2016-12-09,NorfolkIsland,19.4,25.4,4.6,3.6,,WNW,35.0,ENE,W,6.0,13.0,86.0,72.0,1012.9,1011.5,8.0,3.0,22.4,24.9,Yes,
2011-07-14,Melbourne,7.3,14.8,7.2,1.0,5.1,S,30.0,WSW,S,17.0,20.0,90.0,59.0,1029.9,1031.2,,,8.7,13.5,Yes,No
2009-08-22,Portland,5.1,14.3,2.4,2.6,5.8,NNW,56.0,N,NNW,20.0,30.0,81.0,60.0,1004.8,1001.9,3.0,1.0,8.7,13.8,Yes,No
2013-12-18,PerthAirport,19.0,29.4,0.0,9.2,9.0,ESE,46.0,S,SW,19.0,30.0,58.0,46.0,1012.8,1010.7,7.0,7.0,23.4,27.1,No,No
2014-12-16,Launceston,11.7,25.6,0.4,,,NNW,59.0,NNW,N,2.0,20.0,71.0,69.0,,,6.0,3.0,17.7,21.6,No,No
2010-05-14,Williamtown,6.7,19.9,0.0,3.4,9.8,SW,39.0,WNW,SW,20.0,26.0,62.0,37.0,1018.3,1015.0,1.0,1.0,13.1,19.2,No,No
2013-06-12,Portland,11.5,14.1,0.6,0.4,0.0,SE,43.0,SE,SE,17.0,19.0,87.0,79.0,1013.3,1011.5,8.0,1.0,13.1,13.9,No,Yes
2013-09-12,AliceSprings,20.4,35.7,0.0,10.8,9.5,WSW,52.0,WSW,WNW,20.0,33.0,16.0,11.0,1012.6,1008.9,6.0,5.0,31.3,33.8,No,No
2015-04-16,Townsville,22.9,31.3,0.0,9.4,6.2,ESE,61.0,SE,E,24.0,35.0,54.0,50.0,1020.2,1016.4,4.0,7.0,29.0,29.4,No,No
2013-06-20,Portland,1.4,12.9,0.2,1.0,8.1,N,20.0,N,NNE,9.0,9.0,99.0,64.0,1024.8,1020.7,,3.0,3.8,11.9,No,No
2011-05-15,SalmonGums,2.8,20.2,0.0,,,NE,35.0,NE,N,13.0,19.0,78.0,47.0,,,,,14.1,19.0,No,No
2016-08-04,Newcastle,12.8,17.2,12.6,,,,,SW,,19.0,,86.0,,,,7.0,,13.4,,Yes,Yes
2009-05-25,AliceSprings,12.7,21.5,0.0,8.0,8.3,SE,33.0,SE,SE,20.0,17.0,48.0,38.0,1019.0,1016.3,1.0,4.0,16.7,20.1,No,No
2011-09-16,Perth,14.4,21.5,16.0,2.0,5.6,W,54.0,WNW,NW,7.0,24.0,80.0,65.0,1015.5,1013.2,7.0,5.0,18.6,19.3,Yes,Yes
2016-09-21,Mildura,11.5,16.3,24.8,5.8,2.7,SW,46.0,SW,SW,13.0,26.0,99.0,79.0,1009.9,1011.5,8.0,8.0,12.4,14.8,Yes,No
2013-03-01,Darwin,26.6,32.6,1.0,5.2,8.7,W,56.0,WNW,W,20.0,19.0,69.0,78.0,1009.0,1006.8,7.0,7.0,30.0,28.3,No,No
2010-03-04,Tuggeranong,11.3,26.0,0.0,,,E,33.0,,NE,0.0,15.0,87.0,46.0,1015.9,1012.1,,,14.2,24.7,No,No
2016-07-19,BadgerysCreek,8.2,25.2,0.0,,,N,17.0,NNW,N,2.0,7.0,100.0,57.0,1021.8,1019.2,,,13.0,24.1,No,Yes
2011-10-25,Perth,14.3,23.3,29.4,8.8,1.3,ENE,31.0,SSE,W,17.0,7.0,94.0,64.0,1011.1,1009.0,8.0,7.0,15.6,21.9,Yes,No
2015-03-29,BadgerysCreek,11.9,26.9,0.0,,,NNE,26.0,,E,0.0,7.0,90.0,41.0,1023.2,1020.4,,,14.7,25.9,No,No
2017-04-25,WaggaWagga,15.9,19.5,3.4,2.6,,NW,56.0,NNE,WSW,9.0,28.0,94.0,85.0,1010.7,1007.3,8.0,8.0,16.0,17.7,Yes,Yes
2015-11-16,Richmond,12.8,24.2,7.4,17.0,,ESE,30.0,SSE,NNE,15.0,11.0,65.0,42.0,1020.4,1017.0,,,18.5,23.1,Yes,No
2012-03-29,Portland,8.0,23.1,0.2,4.0,10.7,E,20.0,,E,0.0,13.0,97.0,51.0,1019.0,1017.2,7.0,3.0,13.5,22.7,No,No
2016-10-06,SydneyAirport,13.4,28.9,0.0,7.6,11.1,WSW,54.0,NW,W,9.0,22.0,30.0,15.0,1019.0,1016.6,4.0,8.0,20.4,27.8,No,No
2011-08-27,Nuriootpa,-0.6,14.5,0.0,2.2,8.2,WSW,24.0,,WSW,0.0,15.0,95.0,68.0,1024.9,1022.3,8.0,6.0,6.5,12.3,No,No
2013-04-11,Adelaide,14.4,30.2,0.0,4.2,10.4,SE,35.0,ESE,SW,11.0,7.0,32.0,16.0,1023.3,1020.5,,,24.2,30.1,No,No
2010-11-22,Sale,12.9,30.7,0.0,3.0,12.7,E,39.0,ENE,E,6.0,26.0,65.0,31.0,1021.6,1017.8,1.0,2.0,19.0,29.6,No,No
2009-07-25,SydneyAirport,6.5,17.6,0.0,1.8,9.9,NW,28.0,NW,ESE,17.0,15.0,68.0,43.0,1026.0,1021.6,1.0,1.0,10.3,17.0,No,No
2014-03-24,Melbourne,12.5,19.0,4.4,2.4,0.0,S,37.0,SSW,S,4.0,24.0,83.0,64.0,1020.7,1019.9,7.0,7.0,12.5,18.4,Yes,No
2010-03-07,Albury,18.3,22.9,5.8,,,SE,39.0,NW,E,15.0,13.0,89.0,82.0,1013.3,1008.8,8.0,7.0,19.0,21.1,Yes,Yes
2013-01-13,Ballarat,10.6,18.4,0.0,,,SW,43.0,S,WSW,20.0,17.0,89.0,58.0,1013.0,1014.2,,8.0,12.2,15.4,No,No
2009-07-12,Cobar,10.5,19.5,0.2,3.4,2.9,NNE,28.0,NNW,WNW,9.0,7.0,59.0,56.0,1013.3,1011.5,7.0,8.0,12.7,16.8,No,No
2009-04-20,Nuriootpa,11.1,23.5,0.0,4.0,9.0,SE,31.0,E,NE,15.0,17.0,51.0,29.0,1021.1,1018.0,6.0,6.0,17.3,22.9,No,No
2017-01-25,Cairns,25.1,34.1,0.0,,,ESE,35.0,SSE,E,13.0,24.0,71.0,60.0,1012.1,1009.0,,3.0,30.3,32.2,No,No
2017-02-18,SydneyAirport,22.0,28.4,2.2,5.4,7.0,SSW,52.0,S,SE,28.0,24.0,87.0,65.0,1007.1,1004.8,3.0,2.0,23.0,27.7,Yes,No
2009-04-23,Walpole,11.4,19.2,1.2,,,SW,43.0,W,W,9.0,19.0,87.0,80.0,1022.5,1021.3,,,14.3,16.1,Yes,Yes
2011-03-26,Watsonia,13.2,17.4,0.2,3.2,0.1,SE,31.0,SE,SSW,4.0,15.0,80.0,64.0,1024.4,1024.2,7.0,7.0,14.2,16.9,No,No
2014-09-12,Portland,4.8,14.6,0.2,3.2,3.1,WSW,31.0,NNW,WSW,9.0,22.0,80.0,64.0,1027.2,1026.4,8.0,2.0,10.9,13.7,No,No
2010-09-12,Launceston,9.2,15.6,2.4,,,NNW,46.0,NNW,NNW,15.0,24.0,86.0,76.0,1015.2,1011.5,,,12.3,13.5,Yes,Yes
2016-06-16,Woomera,13.4,18.2,16.0,,,W,46.0,N,NNE,11.0,9.0,97.0,66.0,1016.2,1012.3,8.0,1.0,14.0,18.0,Yes,Yes
2011-08-07,Dartmoor,4.0,14.6,7.0,2.0,6.8,S,22.0,,S,0.0,13.0,99.0,81.0,1014.7,1012.5,,,5.7,12.6,Yes,Yes
2012-09-21,PearceRAAF,12.3,22.9,1.0,,3.1,NW,83.0,NNW,WNW,31.0,48.0,77.0,90.0,1010.9,1008.9,4.0,7.0,18.3,15.8,No,
2014-12-06,Nuriootpa,13.5,23.3,0.0,10.0,10.8,SSE,39.0,SSE,S,20.0,22.0,75.0,45.0,1011.1,1009.0,4.0,6.0,17.0,21.7,No,No
2009-06-14,PearceRAAF,2.9,19.3,0.0,,8.9,SW,24.0,N,SSE,9.0,7.0,84.0,50.0,1028.2,1026.2,,1.0,8.9,18.7,No,No
2014-12-14,Darwin,29.0,33.9,0.0,8.8,1.5,WNW,39.0,W,W,20.0,15.0,71.0,70.0,1009.9,1007.4,7.0,7.0,31.0,30.7,No,Yes
2014-03-24,Walpole,15.8,33.4,0.0,,,ENE,35.0,NE,SSW,19.0,17.0,50.0,58.0,1018.4,1015.2,,,23.4,26.3,No,No
2009-12-07,Adelaide,14.1,28.1,0.0,18.2,6.0,SSE,28.0,SSW,WNW,15.0,7.0,55.0,38.0,1014.7,1011.8,,,20.1,25.1,No,Yes
2013-06-17,GoldCoast,10.3,19.9,0.0,,,WNW,35.0,NW,W,15.0,22.0,62.0,32.0,1010.8,1007.4,,,14.8,19.5,No,No
2015-08-30,Nuriootpa,2.9,14.6,0.6,1.4,10.9,N,26.0,NE,NW,15.0,9.0,68.0,42.0,1027.1,1023.2,1.0,,7.8,14.0,No,No
2010-06-03,BadgerysCreek,10.7,19.1,12.4,,,S,37.0,SSW,SW,22.0,22.0,87.0,92.0,1023.8,1021.5,,,14.7,15.6,Yes,Yes
2011-07-28,Cairns,16.0,26.2,0.0,6.0,9.8,SE,46.0,SSE,SE,28.0,35.0,60.0,54.0,1020.6,1016.8,3.0,4.0,21.5,25.1,No,No
2010-11-11,BadgerysCreek,16.2,28.9,11.4,,,SW,37.0,N,NNE,7.0,15.0,78.0,52.0,1017.2,1011.7,,,20.3,27.9,Yes,No
2017-04-21,CoffsHarbour,12.3,23.6,1.2,,,S,26.0,WSW,SE,9.0,11.0,82.0,74.0,1028.0,1025.3,6.0,8.0,19.3,21.1,Yes,Yes
2012-06-14,SalmonGums,4.5,14.9,0.2,,,WNW,33.0,NW,W,15.0,17.0,71.0,41.0,,,,,7.9,14.5,No,No
2013-04-28,Cairns,22.8,29.4,0.8,6.0,7.0,SE,43.0,SSE,SE,24.0,28.0,66.0,61.0,1016.2,1012.6,4.0,7.0,26.3,27.9,No,Yes
2015-08-05,BadgerysCreek,0.4,14.7,0.0,,,WNW,43.0,NNE,W,9.0,19.0,77.0,47.0,,,,,5.9,14.5,No,No
2012-02-05,Newcastle,17.5,28.6,0.0,,,,,,,,,90.0,60.0,,,1.0,1.0,21.6,28.4,No,No
2011-02-03,PerthAirport,19.8,37.0,0.0,11.4,13.0,E,70.0,ENE,SW,24.0,26.0,44.0,32.0,1007.8,1004.9,0.0,1.0,26.1,35.1,No,No
2017-04-08,SalmonGums,2.2,21.7,0.0,,,WNW,41.0,W,SW,11.0,19.0,61.0,33.0,,,,,14.5,21.3,No,No
2009-04-17,Canberra,2.8,20.7,0.0,4.4,10.6,E,33.0,S,WNW,2.0,7.0,64.0,31.0,1018.2,1016.0,1.0,1.0,10.0,20.3,No,No
2011-07-12,CoffsHarbour,1.7,17.9,0.0,1.6,9.7,SSE,17.0,NW,E,7.0,7.0,70.0,44.0,1023.5,1019.8,1.0,1.0,12.0,17.1,No,No
2016-08-21,Penrith,3.8,19.7,0.2,,,NNE,24.0,,E,0.0,7.0,66.0,39.0,,,,,10.3,19.2,No,No
2012-02-15,Launceston,11.8,26.9,0.0,,,NNE,31.0,E,N,6.0,15.0,76.0,45.0,1021.1,1017.1,,,17.4,24.7,No,No
2014-05-17,Portland,12.8,22.0,0.8,3.8,5.4,NW,44.0,N,WNW,24.0,24.0,57.0,71.0,1020.8,1020.7,,,16.8,19.4,No,Yes
2012-05-08,Sale,7.0,22.9,0.2,0.6,9.1,WNW,22.0,WNW,WNW,4.0,11.0,80.0,35.0,1015.1,1012.5,6.0,2.0,12.2,22.3,No,No
2013-04-02,Canberra,3.0,24.1,0.0,,,WNW,33.0,N,N,7.0,9.0,89.0,30.0,1017.1,1014.3,,,8.5,21.9,No,No
2013-09-20,Tuggeranong,2.3,14.5,0.0,,,NNW,46.0,W,WSW,22.0,26.0,61.0,48.0,1006.3,1007.0,,,10.3,13.3,No,No
2010-08-03,Richmond,10.7,18.5,4.8,3.6,,,,SSW,S,28.0,24.0,62.0,51.0,1017.3,1017.5,,,15.0,17.0,Yes,
2015-03-05,Uluru,25.0,37.2,0.0,,,SE,50.0,ESE,E,28.0,24.0,34.0,17.0,1017.0,1012.3,,,27.0,34.9,No,No
2016-01-20,Perth,14.6,26.7,0.4,3.1,9.0,WSW,31.0,,SW,0.0,15.0,67.0,54.0,1008.4,1007.2,2.0,7.0,21.3,26.0,No,No
2010-07-07,Townsville,20.1,26.0,1.4,2.6,1.5,E,30.0,SE,ENE,13.0,19.0,84.0,76.0,1018.5,1015.8,7.0,7.0,22.5,23.5,Yes,No
2010-03-18,Canberra,10.6,28.5,0.0,4.6,10.4,E,22.0,SE,WNW,6.0,7.0,75.0,32.0,1026.9,1023.6,7.0,3.0,16.4,27.8,No,No
2015-03-20,Katherine,23.2,38.6,0.0,7.6,,SE,28.0,W,SE,11.0,19.0,76.0,35.0,1013.4,1008.7,1.0,2.0,30.1,37.5,No,No
2015-07-21,BadgerysCreek,3.3,17.1,0.0,,,NNE,33.0,,NNE,0.0,19.0,100.0,61.0,,,,,9.1,16.9,No,No
2015-04-02,MelbourneAirport,10.2,17.9,0.6,8.6,10.1,SW,56.0,WSW,S,24.0,37.0,70.0,40.0,1022.6,1023.5,4.0,2.0,11.7,16.7,No,No
2016-12-28,Nuriootpa,20.1,32.1,18.6,4.6,12.0,NE,80.0,NW,WSW,28.0,24.0,77.0,68.0,998.7,999.8,6.0,,25.8,27.8,Yes,Yes
2016-06-07,BadgerysCreek,8.0,20.2,0.0,,,W,48.0,N,WNW,7.0,24.0,72.0,48.0,1003.6,1003.3,,,13.5,16.9,No,No
2015-06-14,Newcastle,7.6,20.4,0.0,,,,,,,0.0,0.0,96.0,75.0,,,5.0,4.0,10.8,18.0,No,No
2012-09-23,Canberra,0.1,22.3,0.0,,10.5,NNW,63.0,NW,NNW,7.0,41.0,62.0,29.0,1011.4,1006.5,1.0,,12.8,21.3,No,No
2015-09-03,Newcastle,11.2,18.0,3.0,,,,,NW,,19.0,,69.0,,,,1.0,,16.0,,Yes,Yes
2015-06-21,Canberra,-3.5,12.6,0.0,,,NNW,26.0,N,NNW,7.0,19.0,94.0,48.0,1029.9,1027.8,,,1.2,11.9,No,No
2010-03-15,Perth,19.5,27.0,0.0,5.6,10.4,SSW,39.0,SW,SW,13.0,22.0,70.0,57.0,1012.2,1011.2,5.0,5.0,23.9,25.0,No,No
2015-10-22,Dartmoor,9.7,15.5,0.4,3.8,2.8,S,37.0,SSE,SSE,19.0,26.0,58.0,55.0,1024.0,1023.8,,,11.6,13.9,No,No
2009-10-06,CoffsHarbour,10.2,21.1,1.4,1.8,11.2,SE,28.0,SW,SE,13.0,17.0,67.0,54.0,1019.1,1016.3,1.0,2.0,17.0,19.9,Yes,No
2016-12-18,Brisbane,23.9,32.3,1.6,9.2,6.8,SE,41.0,SW,S,4.0,22.0,60.0,70.0,1013.1,1013.5,6.0,6.0,27.4,25.1,Yes,Yes
2011-09-08,Canberra,-2.5,16.3,,3.2,7.3,,,SSE,NNW,7.0,9.0,74.0,35.0,1021.8,1016.9,4.0,4.0,8.4,15.5,,No
2010-02-26,Bendigo,15.1,31.6,0.0,6.0,,NNE,41.0,E,NNE,13.0,22.0,53.0,33.0,1022.9,1018.9,1.0,4.0,20.6,29.9,No,No
2015-04-12,Dartmoor,9.1,19.0,0.0,1.8,5.4,ESE,41.0,ESE,ESE,19.0,20.0,,,1023.3,1021.8,,,14.6,18.1,No,No
2014-12-30,Bendigo,10.0,26.3,0.0,,,W,50.0,W,W,24.0,30.0,61.0,31.0,1009.4,1009.3,8.0,3.0,16.1,24.0,No,No
2015-10-28,Brisbane,17.6,22.3,13.2,7.6,1.3,SE,22.0,SSE,ESE,7.0,7.0,74.0,82.0,1022.4,1019.9,7.0,8.0,21.0,20.2,Yes,Yes
2016-01-02,Witchcliffe,14.4,32.2,0.0,,,SSE,50.0,E,SSE,13.0,26.0,50.0,44.0,1014.1,1011.8,,,23.7,27.6,No,No
2011-06-06,BadgerysCreek,2.9,17.6,0.0,,,SW,26.0,W,SW,4.0,19.0,63.0,46.0,1016.1,1015.9,,,12.9,15.5,No,No
2011-10-05,Perth,7.8,22.6,0.0,4.0,10.6,SW,26.0,NE,WSW,6.0,13.0,58.0,45.0,1020.7,1018.2,3.0,6.0,17.4,21.2,No,No
2016-06-16,SalmonGums,5.6,13.8,5.4,,,S,26.0,SSW,NW,6.0,6.0,96.0,88.0,,,,,10.5,12.8,Yes,Yes
2009-11-04,Adelaide,13.3,19.3,0.0,5.2,6.7,W,39.0,SSW,W,9.0,20.0,56.0,48.0,1024.1,1023.4,,,14.7,18.0,No,No
2008-11-06,Darwin,26.0,35.1,0.0,,10.6,NNW,37.0,NNW,NNW,11.0,22.0,67.0,51.0,1009.8,1005.8,6.0,2.0,30.0,33.2,No,No
2013-09-09,Darwin,23.1,32.8,0.0,8.0,10.5,NE,41.0,E,NNE,19.0,26.0,64.0,41.0,1015.2,1010.3,5.0,3.0,27.2,31.2,No,No
2011-02-27,Adelaide,22.7,31.8,0.0,,12.1,SE,26.0,SE,ESE,15.0,11.0,60.0,42.0,1007.4,1006.3,,,24.2,31.1,No,No
2009-02-02,Penrith,21.2,35.4,0.0,,,ENE,39.0,NE,NE,4.0,13.0,71.0,36.0,,,,,25.4,34.1,No,No
2016-12-02,Penrith,16.7,37.2,0.0,,,W,59.0,SSE,SW,4.0,24.0,47.0,18.0,,,,,24.9,35.7,No,No
2015-10-07,Canberra,7.4,18.6,0.0,,,NE,43.0,E,ENE,20.0,26.0,70.0,62.0,1029.5,1032.5,1.0,8.0,16.6,15.8,No,No
2013-09-09,Dartmoor,7.3,20.6,0.0,3.2,2.2,NNW,57.0,N,W,15.0,20.0,59.0,79.0,1008.2,1001.3,,,15.9,17.2,No,Yes
2012-01-05,Richmond,19.4,27.4,0.0,6.2,,SSE,31.0,S,NE,6.0,17.0,60.0,55.0,1018.6,1013.3,,,21.6,26.5,No,Yes
2009-01-31,Darwin,22.9,31.6,48.8,9.2,1.5,W,63.0,WSW,WSW,24.0,30.0,83.0,66.0,1003.9,1000.8,8.0,7.0,28.4,31.1,Yes,Yes
2014-11-02,Brisbane,21.2,31.2,0.0,8.8,8.7,E,37.0,S,ESE,6.0,20.0,50.0,55.0,1014.4,1014.5,5.0,3.0,30.0,26.2,No,No
2011-09-13,Mildura,1.4,23.5,0.0,3.4,10.1,NNW,41.0,N,NNW,13.0,19.0,59.0,19.0,1028.0,1022.2,4.0,6.0,11.4,22.1,No,No
2015-01-19,Albury,14.7,28.6,0.0,,,SSE,28.0,SSE,S,20.0,9.0,45.0,28.0,1013.3,1010.5,,,18.8,27.2,No,No
2016-01-22,MountGambier,15.3,28.2,3.2,7.6,9.3,SSW,41.0,N,S,9.0,20.0,94.0,48.0,1009.0,1007.5,8.0,2.0,16.7,27.0,Yes,Yes
2013-04-19,Moree,8.7,23.0,0.0,8.0,9.2,WSW,41.0,SW,WSW,15.0,26.0,36.0,24.0,1015.1,1012.1,0.0,6.0,17.8,20.7,No,No
2017-01-16,Newcastle,,30.7,0.0,,,,,,,,,,,,,,,,,No,No
2014-08-03,Canberra,-6.0,11.2,0.0,,,N,24.0,SE,WNW,9.0,9.0,74.0,35.0,1035.2,1032.5,,,1.6,10.7,No,No
2014-12-10,PerthAirport,12.7,27.9,0.0,8.0,13.4,E,50.0,E,ESE,24.0,19.0,37.0,19.0,1022.1,1017.7,0.0,0.0,19.2,27.4,No,No
2016-04-21,Brisbane,17.9,27.7,0.0,5.2,6.5,SE,20.0,WSW,SSE,6.0,7.0,66.0,81.0,1022.1,1018.6,5.0,7.0,23.7,22.7,No,Yes
2016-09-11,Melbourne,7.3,17.0,1.2,1.2,7.2,N,28.0,NW,NNW,13.0,15.0,69.0,57.0,1019.5,1016.8,1.0,7.0,12.5,15.5,Yes,Yes
2013-08-06,BadgerysCreek,5.3,22.7,0.0,,,WNW,54.0,NW,WNW,19.0,26.0,49.0,38.0,1011.8,1007.5,,,16.6,20.1,No,
2015-11-02,SydneyAirport,18.4,31.6,9.8,6.6,9.1,W,52.0,NNW,E,15.0,24.0,71.0,46.0,1011.1,1008.9,5.0,5.0,22.6,27.9,Yes,No
2014-02-24,MountGinini,8.7,20.4,0.0,,,SSW,28.0,S,NNE,9.0,6.0,58.0,46.0,,,,,14.9,18.7,No,No
2014-05-24,Nuriootpa,7.1,23.1,0.0,2.4,8.4,WNW,33.0,ENE,NW,7.0,15.0,79.0,54.0,1016.5,1013.6,3.0,6.0,16.5,21.5,No,No
2011-07-23,GoldCoast,10.9,21.6,0.0,,,S,46.0,SSW,S,24.0,22.0,50.0,36.0,1014.2,1013.6,,,17.1,20.6,No,No
2014-07-15,AliceSprings,7.3,20.8,0.2,0.0,10.2,W,43.0,,SW,0.0,22.0,82.0,48.0,1018.9,1017.3,2.0,5.0,12.8,19.7,No,No
2009-01-21,Hobart,13.9,24.5,0.0,3.3,12.0,ESE,43.0,NNW,ESE,20.0,26.0,40.0,54.0,1007.1,1004.5,1.0,3.0,18.1,20.4,No,No
2016-08-06,Bendigo,2.6,13.0,0.0,,,NNW,19.0,SE,NNW,7.0,11.0,82.0,60.0,1029.4,1026.9,8.0,7.0,7.1,12.6,No,No
2012-07-22,GoldCoast,14.0,20.7,0.0,,,S,54.0,S,S,28.0,28.0,59.0,52.0,1022.2,1020.5,,,17.0,18.8,No,No
2009-12-23,Wollongong,18.8,26.5,0.0,,,N,57.0,NNE,N,9.0,20.0,79.0,84.0,1015.4,1013.2,,2.0,22.9,22.5,No,No
2013-04-08,Ballarat,10.3,23.1,0.0,,,SE,39.0,SSE,SE,11.0,13.0,98.0,43.0,1025.9,1023.7,4.0,,12.6,22.1,No,No
2009-04-18,Townsville,21.0,28.9,0.2,6.8,8.0,ENE,28.0,SSE,ENE,6.0,20.0,66.0,60.0,1015.7,1013.0,3.0,6.0,26.3,28.0,No,No
2014-04-17,Bendigo,6.9,23.1,0.0,1.2,,WNW,26.0,SSE,NW,7.0,13.0,75.0,43.0,1021.4,1019.1,,,14.8,22.4,No,No
2010-08-06,Melbourne,7.3,14.5,2.2,1.2,3.0,W,31.0,SW,SW,9.0,9.0,86.0,53.0,1025.0,1023.9,7.0,4.0,8.0,13.4,Yes,No
2014-12-04,Portland,14.0,20.3,12.6,1.4,5.4,SSW,26.0,E,S,9.0,17.0,99.0,83.0,1011.1,1011.2,8.0,8.0,15.7,18.1,Yes,No
2015-09-30,Nhil,2.5,19.8,0.0,,,WSW,26.0,SE,NNW,9.0,7.0,72.0,32.0,1025.0,1021.7,,,12.1,18.7,No,No
2016-07-03,Darwin,20.0,32.0,0.0,7.0,10.6,E,41.0,ESE,E,19.0,22.0,33.0,23.0,1016.8,1013.0,1.0,0.0,23.7,31.3,No,No
2012-09-20,MountGambier,9.0,21.2,0.0,1.8,8.4,NNE,50.0,NE,NNW,30.0,31.0,59.0,66.0,1007.9,1004.7,1.0,7.0,16.6,17.1,No,No
2013-08-08,Launceston,1.3,13.8,0.0,,,SE,19.0,E,NNW,4.0,9.0,86.0,46.0,1016.5,1015.2,,,5.4,12.8,No,Yes
2017-04-03,Sale,6.7,20.9,0.0,,,ESE,41.0,W,E,6.0,30.0,74.0,55.0,1033.3,1030.8,8.0,,12.5,19.2,No,No
2013-07-07,Darwin,23.9,33.5,0.0,7.8,7.1,ESE,46.0,ESE,E,24.0,28.0,45.0,42.0,1013.8,1010.7,6.0,7.0,26.8,32.0,No,No
2014-06-24,Tuggeranong,2.6,9.0,12.6,,,WNW,65.0,NW,N,19.0,6.0,72.0,95.0,1004.5,1001.1,,,5.1,5.9,Yes,Yes
2013-04-25,Melbourne,10.8,21.2,,2.8,6.3,NW,43.0,NNW,NNW,15.0,20.0,74.0,44.0,1021.2,1018.4,,,13.9,19.6,,Yes
2011-10-29,Cairns,22.6,30.6,0.0,7.6,11.3,E,33.0,SSE,E,17.0,22.0,64.0,54.0,1013.5,1009.6,3.0,1.0,27.5,29.3,No,No
2013-12-08,Williamtown,10.8,28.8,0.2,29.4,,ESE,35.0,NNE,E,11.0,26.0,49.0,36.0,1019.0,1014.0,1.0,2.0,21.8,27.6,No,No
2013-01-08,Melbourne,18.3,30.3,0.0,6.2,6.8,SW,61.0,SSW,SW,6.0,39.0,65.0,34.0,1003.4,998.0,,,20.2,28.0,No,No
2009-01-04,Woomera,16.3,36.3,0.0,11.8,14.2,E,43.0,E,ESE,20.0,20.0,12.0,2.0,1012.2,1010.5,0.0,1.0,25.7,34.9,No,No
2016-04-03,Mildura,7.7,24.3,0.0,6.8,10.0,ESE,30.0,SE,SSW,19.0,15.0,47.0,25.0,1027.1,1022.9,3.0,3.0,15.7,23.0,No,No
2014-10-17,MountGinini,-1.1,8.9,0.2,,,SSW,33.0,E,NE,7.0,9.0,95.0,61.0,,,,,2.4,6.1,No,No
2008-10-24,Hobart,9.0,18.4,0.0,4.2,1.0,NW,37.0,NW,NW,20.0,13.0,36.0,36.0,1017.1,1014.7,8.0,8.0,14.6,17.6,No,No
